_id,school_id,school_name,county_fips,school_county,school_city,longitude,latitude,student_total_cases,teacher_total_cases,staff_total_cases,submission_status
138,0573,BROWN COUNTY HIGH SCHOOL,18013,BROWN,NASHVILLE,-86.2439528000000024121618480421602725982666015625,39.20462529999999645724528818391263484954833984375,<5,0.0,<5,One or more reported cases
139,0577,VAN BUREN ELEMENTARY SCHOOL,18013,BROWN,NASHVILLE,-86.160958109999995713224052451550960540771484375,39.1360844700000001239459379576146602630615234375,0.0,0.0,0.0,No reported cases
140,0581,HELMSBURG ELEMENTARY SCHOOL,18013,BROWN,MORGANTOWN,-86.28892715000000634972820989787578582763671875,39.27211049999999659121385775506496429443359375,0.0,0.0,<5,One or more reported cases
141,0585,SPRUNICA ELEMENTARY SCHOOL,18013,BROWN,NINEVEH,-86.184308119999997188642737455666065216064453125,39.2826085100000028660360840149223804473876953125,0.0,0.0,0.0,No reported cases
142,0587,BROWN COUNTY JUNIOR HIGH,18013,BROWN,NASHVILLE,-86.2437101000000012618329492397606372833251953125,39.20540869999999955552993924356997013092041015625,<5,<5,<5,One or more reported cases
143,0609,DELPHI COMMUNITY MIDDLE SCHOOL,18015,CARROLL,DELPHI,-86.6671923100000043405088945291936397552490234375,40.57543362999999914109139353968203067779541015625,<5,<5,<5,One or more reported cases
144,0621,CARROLL JR/SR HIGH SCHOOL,18015,CARROLL,FLORA,-86.4806062800000034940239856950938701629638671875,40.54600067999999879475581110455095767974853515625,6.0,0.0,<5,One or more reported cases
145,0629,CARROLL ELEMENTARY SCHOOL,18015,CARROLL,FLORA,-86.4810342600000012680538929998874664306640625,40.543801639999998087660060264170169830322265625,0.0,<5,<5,One or more reported cases
146,0637,DELPHI COMMUNITY HIGH SCHOOL,18015,CARROLL,DELPHI,-86.665874290000004975809133611619472503662109375,40.57564565999999928180841379798948764801025390625,<5,0.0,0.0,One or more reported cases
147,0641,DELPHI COMMUNITY ELEMENTARY SCHOOL,18015,CARROLL,DELPHI,-86.670911340000003519890015013515949249267578125,40.5786246400000010225994628854095935821533203125,<5,<5,<5,One or more reported cases
148,0645,PIONEER JR/SR HIGH SCHOOL,18017,CASS,ROYAL CENTER,-86.4942132000000043490217649377882480621337890625,40.8609818999999987454430083744227886199951171875,<5,<5,<5,One or more reported cases
149,0649,PIONEER ELEMENTARY SCHOOL,18017,CASS,ROYAL CENTER,-86.5001672000000070283931563608348369598388671875,40.867595399999999017381924204528331756591796875,<5,0.0,<5,One or more reported cases
150,0689,LEWIS CASS HIGH SCHOOL,18017,CASS,WALTON,-86.2510790799999966793620842508971691131591796875,40.66308803999999810230292496271431446075439453125,<5,0.0,0.0,One or more reported cases
151,0691,LEWIS CASS JUNIOR HIGH SCHOOL,18017,CASS,WALTON,-86.2510790799999966793620842508971691131591796875,40.66308803999999810230292496271431446075439453125,0.0,0.0,0.0,No reported cases
152,0692,LEWIS CASS POLYTECHNIC ACADEMY,18017,CASS,GALVESTON,-86.192361739999995506877894513309001922607421875,40.574635250000000041836756281554698944091796875,0.0,0.0,0.0,School has not reported
153,0695,LEWIS CASS ELEMENTARY SCHOOL,18017,CASS,WALTON,-86.2174498199999987946284818463027477264404296875,40.7153970800000024610199034214019775390625,<5,0.0,<5,One or more reported cases
154,0701,LOGANSPORT COMMUNITY HIGH SCHOOL,18017,CASS,LOGANSPORT,-86.3322959999999994806785252876579761505126953125,40.7497747099999969577766023576259613037109375,<5,<5,0.0,One or more reported cases
155,0702,LOGANSPORT JUNIOR HIGH SCHOOL,18017,CASS,LOGANSPORT,-86.3285858800000056589851737953722476959228515625,40.75292418000000083111444837413728237152099609375,0.0,0.0,0.0,No reported cases
156,0705,FRANKLIN ELEMENTARY SCHOOL,18017,CASS,LOGANSPORT,-86.37554939000000331361661665141582489013671875,40.75621892000000201505827135406434535980224609375,0.0,0.0,0.0,No reported cases
157,0709,FAIRVIEW ELEMENTARY SCHOOL,18017,CASS,LOGANSPORT,-86.3766435200000017857746570371091365814208984375,40.740028899999998657222022302448749542236328125,0.0,0.0,0.0,No reported cases
158,0711,LANDIS ELEMENTARY SCHOOL,18017,CASS,LOGANSPORT,-86.32839735999999675186700187623500823974609375,40.75096767000000141933924169279634952545166015625,<5,0.0,0.0,One or more reported cases
159,0713,COLUMBIA ELEMENTARY SCHOOL,18017,CASS,LOGANSPORT,-86.371226570000004585381248034536838531494140625,40.7633089600000033669857657514512538909912109375,0.0,0.0,0.0,No reported cases
160,0715,COLUMBIA 6TH GRADE ACADEMY,18017,CASS,LOGANSPORT,-86.37185881999999992331140674650669097900390625,40.762530650000002196975401602685451507568359375,0.0,<5,<5,One or more reported cases
161,0755,W E WILSON ELEMENTARY,18019,CLARK,JEFFERSONVILLE,-85.7253480300000063607512856833636760711669921875,38.3333858499999990954165696166455745697021484375,<5,0.0,0.0,One or more reported cases
162,0761,THOMAS JEFFERSON ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7441723700000011376687325537204742431640625,38.3065473500000024387190933339297771453857421875,<5,0.0,0.0,One or more reported cases
163,0765,HENRYVILLE JR/SR HIGH SCHOOL,18019,CLARK,HENRYVILLE,-85.77115503999999646111973561346530914306640625,38.545789020000000846266630105674266815185546875,7.0,0.0,0.0,One or more reported cases
164,0767,HENRYVILLE ELEMENTARY SCHOOL,18019,CLARK,HENRYVILLE,-85.7668307400000031748277251608669757843017578125,38.5435131699999971033321344293653964996337890625,<5,0.0,0.0,One or more reported cases
165,0771,ROCK CREEK COMMUNITY ACADEMY,18019,CLARK,SELLERSBURG,-85.735819399999996903716237284243106842041015625,38.40019989999999694418875151313841342926025390625,<5,0.0,0.0,One or more reported cases
166,0777,SILVER CREEK HIGH SCHOOL,18019,CLARK,SELLERSBURG,-85.7552360899999968069096212275326251983642578125,38.40776828999999992220182321034371852874755859375,6.0,0.0,0.0,One or more reported cases
167,0781,SILVER CREEK MIDDLE SCHOOL,18019,CLARK,SELLERSBURG,-85.7554023400000033916512620635330677032470703125,38.4054061599999982945519150234758853912353515625,<5,0.0,0.0,One or more reported cases
168,0789,SILVER CREEK ELEMENTARY SCHOOL,18019,CLARK,SELLERSBURG,-85.7537404400000013993121683597564697265625,38.40647313000000195870597963221371173858642578125,<5,<5,<5,One or more reported cases
169,0801,NORTHAVEN ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.72025462999999945168383419513702392578125,38.30850894000000295136487693525850772857666015625,0.0,0.0,<5,One or more reported cases
170,0805,UTICA ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.6819237299999940660200081765651702880859375,38.339119850000002998058334924280643463134765625,0.0,0.0,0.0,School has not reported
171,0807,NEW WASHINGTON ELEMENTARY SCHOOL,18019,CLARK,NEW WASHINGTON,-85.539096499999999423380359075963497161865234375,38.56636519999999990204742061905562877655029296875,0.0,0.0,0.0,School has not reported
172,0809,NEW WASHINGTON MIDDLE/HIGH SCHOOL,18019,CLARK,NEW WASHINGTON,-85.5414334700000011935117072425782680511474609375,38.5655700300000034985714592039585113525390625,<5,0.0,0.0,One or more reported cases
173,0813,WILLIAM W BORDEN HIGH SCHOOL,18019,CLARK,BORDEN,-85.94713197999999465537257492542266845703125,38.4694988199999983180532581172883510589599609375,0.0,0.0,0.0,No reported cases
174,0815,WILLIAM W BORDEN ELEMENTARY SCHOOL,18019,CLARK,BORDEN,-85.946370319999999765059328638017177581787109375,38.4692086900000020932566258125007152557373046875,<5,0.0,<5,One or more reported cases
175,0818,SILVER CREEK PRIMARY SCHOOL,18019,CLARK,SELLERSBURG,-85.74552137000000584521330893039703369140625,38.40387756999999879781171330250799655914306640625,0.0,0.0,0.0,No reported cases
176,0821,CHARLESTOWN SENIOR HIGH SCHOOL,18019,CLARK,CHARLESTOWN,-85.6668320600000043896216084249317646026611328125,38.4557506200000034368713386356830596923828125,<5,0.0,<5,One or more reported cases
177,0825,JONATHAN JENNINGS ELEMENTARY SCHOOL,18019,CLARK,CHARLESTOWN,-85.66741505999999617415596731007099151611328125,38.44685216999999965992174111306667327880859375,0.0,<5,<5,One or more reported cases
178,0829,PLEASANT RIDGE ELEMENTARY SCHOOL,18019,CLARK,CHARLESTOWN,-85.6685558100000008607821655459702014923095703125,38.46021283999999695879523642361164093017578125,<5,<5,0.0,One or more reported cases
179,0833,CLARKSVILLE SENIOR HIGH SCHOOL,18019,CLARK,CLARKSVILLE,-85.768007159999996247279341332614421844482421875,38.298634120000002667438820935785770416259765625,<5,0.0,<5,One or more reported cases
180,0845,CLARKSVILLE ELEMENTARY SCHOOL,18019,CLARK,CLARKSVILLE,-85.76910123999999768784618936479091644287109375,38.29784509000000269907104666344821453094482421875,<5,0.0,0.0,One or more reported cases
181,0849,JEFFERSONVILLE HIGH SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7108429400000062514664023183286190032958984375,38.31768491999999781683072797022759914398193359375,<5,<5,0.0,One or more reported cases
182,0851,CLARKSVILLE MIDDLE SCHOOL,18019,CLARK,CLARKSVILLE,-85.7687275600000020858715288341045379638671875,38.3013491800000025477856979705393314361572265625,<5,0.0,0.0,One or more reported cases
183,0853,PARKVIEW MIDDLE SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7212381899999940060297376476228237152099609375,38.287130189999999174688127823173999786376953125,<5,0.0,0.0,One or more reported cases
184,0863,CHARLESTOWN MIDDLE SCHOOL,18019,CLARK,CHARLESTOWN,-85.6689227300000055720374803058803081512451171875,38.43514748999999852685505175031721591949462890625,<5,<5,0.0,One or more reported cases
185,0865,BRIDGEPOINT ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.71060866999999916515662334859371185302734375,38.2902053899999970099088386632502079010009765625,<5,0.0,0.0,One or more reported cases
186,0871,RIVERSIDE ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.6914893600000056039789342321455478668212890625,38.31236453000000352631104760803282260894775390625,0.0,0.0,0.0,School has not reported
187,0874,FRANKLIN SQUARE ELEMENTARY SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.680354450999999471605406142771244049072265625,38.33818228700010166676293010823428630828857421875,0.0,0.0,0.0,School has not reported
188,0879,PARKWOOD ELEMENTARY SCHOOL,18019,CLARK,CLARKSVILLE,-85.7729519500000066045686253346502780914306640625,38.324968450000000075306161306798458099365234375,<5,0.0,0.0,One or more reported cases
189,0883,RIVER VALLEY MIDDLE SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7335160800000011249721865169703960418701171875,38.32869572999999974172169459052383899688720703125,<5,<5,0.0,One or more reported cases
190,0886,OLD CORDEN PORTER SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7364778000000029578586691059172153472900390625,38.27851150000000046702552936039865016937255859375,0.0,0.0,0.0,School has not reported
191,0895,CLAY CITY ELEMENTARY SCHOOL,18021,CLAY,CLAY CITY,-87.110146990000004052490112371742725372314453125,39.2785783300000019835351849906146526336669921875,<5,0.0,<5,One or more reported cases
192,0897,CLAY CITY JR/SR HIGH SCHOOL,18021,CLAY,CLAY CITY,-87.1099696499999964771632221527397632598876953125,39.27938970000000296067810268141329288482666015625,<5,0.0,<5,One or more reported cases
193,0901,JACKSON TOWNSHIP ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.0740841599999981781365931965410709381103515625,39.47376249999999942019712761975824832916259765625,0.0,0.0,0.0,No reported cases
194,0907,STAUNTON ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.1866183300000017197817214764654636383056640625,39.490162499999996725819073617458343505859375,0.0,<5,<5,One or more reported cases
195,0923,VAN BUREN ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.068406909999993104065652005374431610107421875,39.5615563100000002805245458148419857025146484375,0.0,0.0,<5,One or more reported cases
196,0925,NORTH CLAY MIDDLE SCHOOL,18021,CLAY,BRAZIL,-87.1723035199999998212661012075841426849365234375,39.4327100000000001500666257925331592559814453125,<5,0.0,0.0,One or more reported cases
197,0933,NORTHVIEW HIGH SCHOOL,18021,CLAY,BRAZIL,-87.16682584000000133528374135494232177734375,39.49781757000000226298652705736458301544189453125,6.0,<5,<5,One or more reported cases
198,0941,EAST SIDE ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.1140742500000015979821910150349140167236328125,39.527144649999996772749000228941440582275390625,0.0,0.0,<5,One or more reported cases
199,0942,FOREST PARK ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.1185363400000056799399317242205142974853515625,39.51597034000000263631591224111616611480712890625,0.0,0.0,0.0,No reported cases
200,0949,MERIDIAN STREET ELEMENTARY SCHOOL,18021,CLAY,BRAZIL,-87.1301420500000034508047974668443202972412109375,39.525880720000003520908649079501628875732421875,<5,0.0,0.0,One or more reported cases
201,0957,CLINTON CENTRAL JR/SR HIGH SCHOOL,18023,CLINTON,MICHIGANTOWN,-86.39118799999999964711605571210384368896484375,40.29775500000000221234586206264793872833251953125,8.0,0.0,0.0,One or more reported cases
202,0961,CLINTON CENTRAL ELEMENTARY SCHOOL,18023,CLINTON,MICHIGANTOWN,-86.392254699999995182224665768444538116455078125,40.2971495999999973491867422126233577728271484375,8.0,0.0,<5,One or more reported cases
203,0977,CLINTON PRAIRIE JR/SR HIGH SCHOOL,18023,CLINTON,FRANKFORT,-86.591604810000006864356691949069499969482421875,40.25136368999999803008904564194381237030029296875,<5,0.0,0.0,One or more reported cases
204,0981,CLINTON PRAIRIE ELEMENTARY SCHOOL,18023,CLINTON,FRANKFORT,-86.5915871299999935217783786356449127197265625,40.250728780000002871020114980638027191162109375,<5,<5,<5,One or more reported cases
205,0997,FRANKFORT HIGH SCHOOL,18023,CLINTON,FRANKFORT,-86.48523896000000377171090804040431976318359375,40.2814237799999972367004374973475933074951171875,12.0,<5,<5,One or more reported cases
206,0999,FRANKFORT MIDDLE SCHOOL,18023,CLINTON,FRANKFORT,-86.4824714100000022654057829640805721282958984375,40.28455455999999657024090993218123912811279296875,<5,0.0,0.0,One or more reported cases
207,1002,ALLEGIANT PREPARATORY ACADEMY,18097,MARION,INDIANAPOLIS,-86.2111056499999932611899566836655139923095703125,39.7771678499999978839696268551051616668701171875,0.0,0.0,0.0,No reported cases
208,1003,GARY MIDDLE COLLEGE WEST,18089,LAKE,GARY,-87.3868893500000041285602492280304431915283203125,41.602164160000000947547960095107555389404296875,0.0,0.0,0.0,School has not reported
209,1004,VANGUARD COLLEGIATE OF INDY,18097,MARION,INDIANAPOLIS,-86.2025899599999974043385009281337261199951171875,39.78549344000000331789124174974858760833740234375,0.0,0.0,0.0,No reported cases
210,1006,PILOTED SCHOOLS BETHEL PARK,18097,MARION,INDIANAPOLIS,-86.1167365600000067615837906487286090850830078125,39.74405894000000216692569665610790252685546875,0.0,0.0,0.0,No reported cases
211,1007,INDIANA GATEWAY DIGITAL ACADEMY,18019,CLARK,CLARKSVILLE,-85.7663466999999997142367647029459476470947265625,38.30000179999999687652234570123255252838134765625,0.0,0.0,0.0,School has not reported
212,1014,BLUE RIDGE PRIMARY ELEMENTARY SCHOOL,18023,CLINTON,FRANKFORT,-86.5129255300000039596852730028331279754638671875,40.2639966400000020030347513966262340545654296875,<5,0.0,0.0,One or more reported cases
213,1015,GREEN MEADOWS INTERMEDIATE ELEMENTARY,18023,CLINTON,FRANKFORT,-86.5129884100000055013879318721592426300048828125,40.2651758100000023432585294358432292938232421875,<5,0.0,<5,One or more reported cases
214,1016,EXCEL CENTER - MUNCIE,18035,DELAWARE,MUNCIE,-85.3986142639999030734543339349329471588134765625,40.192933266000096637071692384779453277587890625,0.0,0.0,0.0,No reported cases
215,1020,SUNCREST ELEMENTARY SCHOOL,18023,CLINTON,FRANKFORT,-86.530438110000005735855665989220142364501953125,40.29273024999999819328877492807805538177490234375,<5,<5,<5,One or more reported cases
216,1021,ROSSVILLE MIDDLE/SENIOR HIGH SCHOOL,18023,CLINTON,ROSSVILLE,-86.597629699999998820203472860157489776611328125,40.4140593999999993002347764559090137481689453125,<5,0.0,<5,One or more reported cases
217,1024,EXCEL CENTER - GARY,18089,LAKE,GARY,-87.394439930000004324028850533068180084228515625,41.54889286000000225840267376042902469635009765625,0.0,0.0,0.0,School has not reported
218,1033,ROSSVILLE ELEMENTARY SCHOOL,18023,CLINTON,ROSSVILLE,-86.5977093999999993911842466332018375396728515625,40.414750499999996691258274950087070465087890625,<5,0.0,<5,One or more reported cases
219,1037,SOUTH CRAWFORD ELEMENTARY SCHOOL,18025,CRAWFORD,LEAVENWORTH,-86.3371710800000045082924771122634410858154296875,38.1994312599999972235309542156755924224853515625,<5,0.0,<5,One or more reported cases
220,1039,TIMOTHY L. JOHNSON ACADEMY MIDDLE,18003,ALLEN,FORT WAYNE,-85.1059002100000014934266800992190837860107421875,41.03923074000000070782334660179913043975830078125,0.0,0.0,0.0,School has not reported
221,1041,MATCHBOOK LEARNING,18097,MARION,INDIANAPOLIS,-86.1959626099999951520658214576542377471923828125,39.78410636000000266676579485647380352020263671875,<5,0.0,<5,One or more reported cases
222,1045,WEST CRAWFORD ELEMENTARY SCHOOL,18025,CRAWFORD,ECKERTY,-86.5799028999999933375875116325914859771728515625,38.33196104000000303813067148439586162567138671875,<5,0.0,0.0,One or more reported cases
223,1059,CRAWFORD COUNTY HIGH SCHOOL,18025,CRAWFORD,MARENGO,-86.353518089999994344907463528215885162353515625,38.31952127999999646590367774479091167449951171875,9.0,<5,<5,One or more reported cases
224,1061,CRAWFORD COUNTY MIDDLE SCHOOL,18025,CRAWFORD,MARENGO,-86.3413150699999931703132460825145244598388671875,38.37202730999999999994543031789362430572509765625,<5,<5,<5,One or more reported cases
225,1065,EAST CRAWFORD ELEMENTARY SCHOOL,18025,CRAWFORD,MILLTOWN,-86.28345606999999972686055116355419158935546875,38.3429692899999992050652508623898029327392578125,<5,0.0,0.0,One or more reported cases
226,1069,BARR REEVE MIDDLE/HIGH SCHOOL,18027,DAVIESS,MONTGOMERY,-87.0469389999999947349351714365184307098388671875,38.6645809999999983119778335094451904296875,7.0,<5,<5,One or more reported cases
227,1075,BARR REEVE ELEMENTARY SCHOOL,18027,DAVIESS,MONTGOMERY,-87.0469389999999947349351714365184307098388671875,38.6645809999999983119778335094451904296875,0.0,<5,<5,One or more reported cases
228,1090,NORTH DAVIESS ELEMENTARY SCHOOL,18027,DAVIESS,ELNORA,-87.058972269999998161438270471990108489990234375,38.8463913800000000264844857156276702880859375,<5,<5,<5,One or more reported cases
229,1103,LENA DUNN ELEMENTARY SCHOOL,18027,DAVIESS,WASHINGTON,-87.1872880300000048237052396871149539947509765625,38.65425427000000269117663265205919742584228515625,<5,0.0,<5,One or more reported cases
230,1105,VEALE ELEMENTARY SCHOOL,18027,DAVIESS,WASHINGTON,-87.160498300000000426734914071857929229736328125,38.5910362999999989597199601121246814727783203125,<5,0.0,0.0,One or more reported cases
231,1111,ACE PREPARATORY ACADEMY,18097,MARION,INDIANAPOLIS,-86.1260609200000004648245521821081638336181640625,39.8500451700000013488534023053944110870361328125,0.0,0.0,0.0,No reported cases
